date,open,high,low,close,volume,rsi
2025-01-02 00:00:00-05:00,22.83,23.17,22.8,22.83,27108202.0,
2025-01-03 00:00:00-05:00,22.9,22.96,22.65,22.67,26879830.0,
2025-01-06 00:00:00-05:00,22.755,22.77,22.53,22.6,34416015.0,
2025-01-07 00:00:00-05:00,22.54,22.645,22.16,22.2,37143499.0,
2025-01-08 00:00:00-05:00,22.13,22.245,21.66,22.18,35517848.0,
2025-01-10 00:00:00-05:00,21.88,22.04,21.49,21.69,41451438.0,
2025-01-13 00:00:00-05:00,21.63,21.68,21.4,21.56,37865591.0,
2025-01-14 00:00:00-05:00,21.52,21.82,21.38,21.8,25627303.0,
2025-01-15 00:00:00-05:00,21.98,22.09,21.88,21.91,50559890.0,
2025-01-16 00:00:00-05:00,22.0,22.13,21.84,22.02,25639592.0,
2025-01-17 00:00:00-05:00,22.09,22.37,21.98,22.29,33638001.0,
2025-01-21 00:00:00-05:00,22.21,22.54,22.21,22.49,36777555.0,
2025-01-22 00:00:00-05:00,22.38,22.475,22.02,22.32,31676416.0,
2025-01-23 00:00:00-05:00,22.34,22.66,22.22,22.53,32125222.0,
2025-01-24 00:00:00-05:00,22.55,22.79,22.54,22.72,44409176.0,48.014440433213004
2025-01-27 00:00:00-05:00,23.5,24.365,23.35,24.14,92445184.0,66.50563607085351
2025-01-28 00:00:00-05:00,24.06,24.58,23.92,24.4,55731396.0,68.7008861394416
2025-01-29 00:00:00-05:00,24.71,24.98,24.2,24.23,34420436.0,65.67020068335046
2025-01-30 00:00:00-05:00,24.165,24.23,23.775,24.02,45653010.0,62.02992053343902
2025-01-31 00:00:00-05:00,24.01,24.14,23.66,23.73,40347633.0,57.30572502739462
2025-02-03 00:00:00-05:00,23.69,24.43,23.67,24.25,59555827.0,62.7796310851865
2025-02-04 00:00:00-05:00,24.21,24.43,24.0739,24.25,30540243.0,62.7796310851865
2025-02-05 00:00:00-05:00,24.46,24.575,24.28,24.47,29511716.0,64.9825614831405
2025-02-06 00:00:00-05:00,24.5,24.56,24.3,24.45,24522477.0,64.60819264397743
2025-02-07 00:00:00-05:00,24.45,24.73,24.245,24.54,26290096.0,65.56945936147343
2025-02-10 00:00:00-05:00,24.605,24.94,24.6,24.86,31913392.0,68.8129159349998
2025-02-11 00:00:00-05:00,24.9,25.18,24.8,25.15,35150255.0,71.43878810056387
2025-02-12 00:00:00-05:00,25.15,25.38,25.055,25.36,38970312.0,73.19858486418467
2025-02-13 00:00:00-05:00,25.47,25.735,25.36,25.63,35115139.0,75.3053579946347
2025-02-14 00:00:00-05:00,25.67,25.93,25.6,25.87,31687786.0,77.0335281070501
2025-02-18 00:00:00-05:00,25.71,26.18,25.71,26.07,52442460.0,78.39067951980938
2025-02-19 00:00:00-05:00,26.22,26.35,26.07,26.24,30551542.0,79.49959893130276
2025-02-20 00:00:00-05:00,26.2,26.28,25.94,26.15,32753934.0,77.239757086319
2025-02-21 00:00:00-05:00,26.08,26.72,25.97,26.62,58421456.0,80.37681563641084
2025-02-24 00:00:00-05:00,26.615,27.125,26.6,26.74,54549587.0,81.0933362728982
2025-02-25 00:00:00-05:00,26.87,27.16,26.26,26.65,52497244.0,78.77023934387654
2025-02-26 00:00:00-05:00,26.56,26.83,26.43,26.57,39296511.0,76.66778186112897
2025-02-27 00:00:00-05:00,26.64,26.965,26.57,26.9,32943311.0,79.14102420471212
2025-02-28 00:00:00-05:00,27.0,27.49,27.0,27.41,62510756.0,82.26913108718261
2025-03-03 00:00:00-05:00,27.27,27.86,27.19,27.72,45069000.0,83.85412098540309
2025-03-04 00:00:00-05:00,27.8,27.97,26.12,26.22,89479652.0,57.20659781818142
2025-03-05 00:00:00-05:00,26.065,26.39,25.83,26.18,42010125.0,56.68924534565121
2025-03-06 00:00:00-05:00,26.22,26.79,26.055,26.73,32211563.0,61.804216754028964
